cluster,direction,gene,avg_log2FC,padj
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,AL157402.2,-1.02491527794337,0.0142633248428323
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,FBXO6,-1.36120639974709,0.0143748510547991
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,U2AF1L5,-0.683006727343435,0.0161402192085107
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,NPC2,-0.669173787544506,0.0165988303616917
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,MAST3,-1.06501359408829,0.0166612452380748
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,AC093865.1,-1.55879045362951,0.0173695956722843
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,AC073343.2,-2.31574893194696,0.0196236169316908
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,USP30-AS1,-1.46618754345955,0.0199414313719008
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,ARL17A,-1.48065481381177,0.0252254420970845
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,FAS,-1.14366157496619,0.0254432710927494
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,ZNF831,-1.07050079432441,0.0258105347989857
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,AC009126.1,-1.04920056797973,0.0279094547457005
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,AL139246.5,-0.795126068677051,0.0297466984677071
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,FP236383.4,-1.34041920954368,0.0314191550322917
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,DTX3L,-0.656028958609914,0.0315241196392582
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,TIMP1,-0.588553703583025,0.0326398345927528
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,FAM214A,-0.697588709269375,0.0337079414558633
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,AC126121.3,-2.01350516037155,0.0338024538958237
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,PSTPIP2,-1.81162331051496,0.0358177126061444
5_Na_ve_CD4_T_cell_2_HighvsLowVL_PreART,Down,AP000926.2,-1.38125291090442,0.0437458514530924
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,VIM,1.88950067478108,3.73793204031673e-102
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AC004448.2,3.60314150910278,6.207032635746549e-77
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TSC22D3,2.11682080094766,4.66109388998754e-74
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,FOS,6.03538609559973,1.76613239865856e-57
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MTRNR2L12,8.19401430362923,8.5228627431999e-55
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,KLF6,2.16251741350757,1.75809083015875e-54
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DDX5,0.689359820736091,3.8681987977536296e-54
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,UBC,0.891016465681203,2.27437338046368e-49
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TUBA1A,1.797699156768,4.7105556839678695e-49
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,PPP1R15A,2.81235591410447,4.79423215153949e-47
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H3F3B,0.591152357180927,1.8264068914222298e-44
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ITM2C,1.42364203566236,2.8268808162901e-43
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,EMP3,0.669403465017969,1.1201656523980299e-42
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,JUND,1.11136214010238,3.91027229708024e-40
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CRIP1,2.87890645058658,1.36315758746198e-39
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,JUN,2.19951839055281,5.64588354852707e-38
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TAGLN2,0.807960921812211,3.0831638502091997e-35
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,HNRNPDL,0.768530397334404,6.24295268679437e-35
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CIRBP,0.720726644655281,1.05624998828975e-34
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AL138963.4,2.81478966491256,6.34738120048058e-34
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GAREM1,1.68236961917397,1.37400102340667e-32
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DUSP1,2.6647624969389,9.02270878420438e-31
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CD44,0.791338901378127,2.31653676400622e-29
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,EZR,1.41632773031785,1.85111695705113e-28
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CALM1,0.615168823827149,6.7965018605918695e-28
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H3-3A,9.88620787494882,1.63800045210512e-26
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,KLRC4,1.6938325321848,1.2532401559028498e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H3-3B,9.72183810043236,1.2878211787722499e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TALAM1,11.0509678240074,2.8084960725777197e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RHOA,0.591088636700346,8.965455519323569e-25
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CHASERR,8.86658373226136,8.49342290479897e-24
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000289901,9.51074370490242,2.65915562158318e-23
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CLIC1,1.24501262537198,2.34987076991872e-22
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SLC3A2,1.26548592722868,4.54012885928229e-22
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LIME1,1.16963968650451,4.73850609095175e-22
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,XIST,2.31592912208261,9.092316864979769e-22
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,PLP2,1.23278074960505,1.30490734053311e-21
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RASGEF1B,3.76215772478931,1.1680263361102e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000273149,9.31794316474352,2.46665515567046e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,EEIG1,8.32180486519432,4.2770838971219996e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,KLF13,0.768107903518789,4.5919024751048495e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CNN2,0.851974541073592,4.84140279975621e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RHOG,0.775529969515511,5.81498203699239e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ATP5MK,7.83816285360576,7.538336378880309e-20
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CORO1B,1.48240206763522,1.11082158332473e-19
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LMNA,9.55678831504562,3.72835094316223e-19
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RPS10,0.914300605458711,4.44814078192083e-19
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CDKN2D,1.0375347586375,9.924973735681089e-19
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000234961,8.89090656551523,1.5582353801449799e-18
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LINC00869,7.89898587251814,5.58980605841212e-18
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SNHG12,1.33431355126292,1.65368511771225e-17
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H2AZ2,7.7846638478019,5.57373149476373e-17
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DNAJB1,0.997545770889158,9.541469644291781e-17
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H4C3,8.01461697641158,1.63656764290892e-16
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,U2AF1,2.44779323006723,1.69570928308097e-16
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,S100A6,0.594536737741923,2.7847552350510297e-16
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CD6,0.715583052222256,3.4250095779592097e-16
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DDIT3,1.65577399483112,1.3872373207119601e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MATR3,4.63392452101254,1.97874228655325e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,NDFIP1,0.715836193690487,2.36560760812209e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TAF1D,0.741622883943704,3.93441057777008e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GRK2,0.841348643749286,4.558900489685621e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CD5,0.834920150347818,5.389664545759111e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TRBJ2-2P,7.00574544744595,5.679429242329061e-15
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MT-ATP6,1.13109138265946,1.05168888601904e-14
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,R3HDM4,0.583364951719025,2.63430769137831e-14
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CDC42,0.630555062633089,2.87661160238892e-14
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,YARS1,7.53995109475381,3.16684392706774e-14
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LRRFIP1,1.13501648605772,6.5266610987592e-14
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GNG2,1.27790288480808,1.18541856704457e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ATP5MJ,7.26426353133533,3.50781769006287e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H2AZ1,7.22720500203073,9.0366713902523e-13
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,FAM107B,0.606346920502481,1.66553607443285e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SOCS3,1.35269923138639,1.73836525846983e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CYRIB,7.08240974056631,2.78914127380327e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,S1PR1,0.634662329749118,9.549541859773159e-12
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,IDS,1.38000384354729,3.5313218805439e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ITM2A,0.580257043100684,3.9805221521694596e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LINC-PINT,3.09480038571097,5.19018350316792e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,YBX3,1.1420885334293,5.7473431774829695e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MAZ,0.716662913236035,6.08359882701844e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SLC2A4RG,1.14292254251722,6.611407381119749e-11
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ABTB3,7.07854423455557,1.04339824001027e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LY6E,0.620496989557718,1.19992277933032e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,BBC3,1.50338184999773,2.06808385620825e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,EPB41L4A-AS1,0.768475439036488,2.18894686259321e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CIB1,0.63628315289263,4.90177608341294e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TNFAIP3,1.08832880028577,5.70724500553161e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AC044849.1,3.85032257954139,6.11307292712348e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RGS19,1.05077476389386,6.424606978123171e-10
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AL133415.1,2.00737031644756,2.88397952865209e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,FMNL1-DT,6.74577599022115,5.62494871028229e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ATOSA,6.46875282416231,6.015909781123311e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SQSTM1,0.710360150271909,6.34411767346154e-9
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,HECA,0.966904808455993,1.35328239540838e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,FAM118A,1.11797724610364,1.38532113279933e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GPX1,6.62724356691698,1.4913528206883e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MARCHF7,6.27708334451109,1.59338436235109e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RARA,1.52884469106472,1.79674299539405e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AL137857.1,2.47376980207004,1.81627622155928e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,BBLN,6.5923720275255,2.15166919214373e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,EEIG2,7.05913925098526,2.26349854956753e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,KRAS,0.688315117667641,3.28627216512174e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TSPAN2,6.59342675610491,4.97896222447492e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RBM3,0.642249063721483,4.98350947154772e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CAPN2,1.4541077452462,5.10849005633871e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,PHF1,0.713448643958987,5.11673266838121e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,HSPA5,1.04653861742817,6.1685306576873e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H1-10,7.01664024779021,8.54516784099539e-8
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000289614,6.33258572123755,1.09614842022691e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,UCP2,0.723274081536334,1.20252637353155e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,HIST1H1E,0.849977010924632,1.49744342642756e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TSPO,0.957107148757164,1.87318373411608e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SRSF3,0.659300474632404,1.88803097969166e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,IQGAP1,0.838416691805275,1.9417686691997e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AQP3,0.588337387425501,1.94536999730649e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ATP6V0E2,0.675811732470284,2.11440775168372e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ANXA6,0.643596491904662,2.91977399191888e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TCEA3,2.0585707166898,3.31529193847321e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DARS1,6.38593736704049,3.39281240526605e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AC245407.2,1.21665387060038,3.7938913854028e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ADSS2,6.59950009514073,4.02150640522907e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TSPYL2,1.38774949455373,5.03093250899038e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MYADM,1.24040182866607,5.41018038386841e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ABCG1,2.54596739769519,5.97989452627732e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RALA,0.659449018524463,6.94639885937021e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SNRPA1,0.699697320557683,8.05445706690304e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GPCPD1,1.07291692279584,8.2985907982799e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ANXA1,1.74449962155231,9.3269433020345e-7
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RHBDD2,1.21996581812869,1.3663949689394e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,EIF2S3,0.647880699547292,1.39410098591337e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SRGN,0.823534270938229,1.4000441527469e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,PBXIP1,0.589014597745522,1.56946963545109e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MAGED2,0.684690702509354,1.79659401463985e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H1-4,6.80374518430471,2.0577195226022e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LINGO1,5.72271745482386,2.42225729205311e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MARCHF6,6.115797112602,2.55398616755119e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LINC00486,3.8772057201236,2.58997106805697e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CEP112,3.01128834299381,3.34746969718836e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DCXR,0.58813144982695,3.86579387662568e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MYC,0.647277198698876,5.82752268688941e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,IRAG2,6.3035708314017,5.89001586355368e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TUBB4B,0.914197507330829,7.20167763205772e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MACROH2A1,6.02028556333848,9.82357855387545e-6
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CRIP2,5.21599513778106,1.16625331651746e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MTRNR2L8,3.56430739813067,1.22401542395785e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AGTRAP,1.49626076016533,1.30842959100647e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,PPP1R14B,0.844951956941836,1.33245844834477e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MTRFR,6.14214383319028,1.4147719164206e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,NHERF1,5.90201340645964,1.52528748654452e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,PPM1M,1.08999691467378,1.63422395819284e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000291149,6.03263685437661,1.90329270562343e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RHOB,4.61634298365235,1.96577236828041e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,WDR86-AS1,2.28023058638393,2.06209512829072e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,P4HB,0.622022317130219,2.45163150211396e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TGFB1,0.707256990912997,3.10469471488514e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ADGRE5,0.875535942321232,3.22963135049624e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SARS1,5.97822318261091,3.40919781130098e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENO2,0.64464653498671,3.68641234596333e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,HIST1H2AC,0.60652469235472,3.75731468978164e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,EPRS1,5.86175881280386,4.05116367787975e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TMBIM1,0.853437654564101,5.67090882121516e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RNASET2,0.60619603263805,6.137603189929e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AHNAK,1.7993673093084,7.42782569917802e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CYSTM1,1.85812668490208,7.80588304781247e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,STAG3L5P,5.6721060360571,8.09887146466839e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DPH5-DT,5.83914304697451,8.2328324038172693e-05
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000272256,5.98209371319428,8.29793453474483e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GARS1,5.76686146880827,9.32869794170576e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MARCHF5,5.82036268711717,9.36446684047997e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TES,0.693983220665237,9.45371940574785e-5
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CEBPB,0.82024150604547,1.0561880211375e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RNF216P1,5.76005324314273,1.090134520327e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ARL4A,1.82943434467143,1.1107593607743e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SH2D2A,1.20511027022422,1.2968853623266e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,LPCAT4,0.953479505146516,1.3622910246548e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,IL10RA,0.758266818496932,1.5237490716437e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ALOX5AP,0.937651221082447,1.7391841033982e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ODC1,1.59327529197778,1.8838139599839e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SIT1,0.60223765857602,1.8938548949512e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000284707,5.73876453366676,2.095697918849e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SKIC3,5.57481000087497,2.1341245117353e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SNHG1,0.635694953757344,2.206687372925e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ATXN7L3B,0.757167791581323,2.2529312753807e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MARS1,5.87945541376301,2.4062261735736e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MARCHF3,5.92249382172957,2.5437306761687e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SRSF8,0.593854297513659,2.5814133487377e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CPA5,1.99166707666665,2.8298182412549e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,UPP1,1.38900158694218,2.9025054731324e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000291075,5.63961103115055,3.0345019186719e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,AL691403.1,5.3443600050155,4.40115539526e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CSRNP1,1.26858100867024,5.0284431841618e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,METRNL,3.11270915490502,5.1122002857828e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,HERPUD1,0.816938689960157,5.1291933794151e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CHMP4B,0.599356904698233,5.2948813495255e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SMG1P5,5.63220776365255,5.935144799174e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TOB1,0.98680018681462,6.0947809822304e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,CROCCP2,5.42385915929087,6.3105604614011e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,KLF3,0.675104801865539,6.8107352590274e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000291214,5.7344747644377,7.0271770529109e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000282885,6.11727348073454,7.1537442211211e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GCHFR,0.931755893146024,7.3767220617296e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,POLR2J3,0.722490272107932,7.4199364557207e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MARCHF8,5.52649792714911,7.9445965352519e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MIR142HG,5.65861212248215,8.4472331339633e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,TMC6,0.647617207047584,8.5804193379465e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,ENSG00000291099,5.67471969882522,9.640996935668e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,XBP1,0.666862271548115,9.8414137587542e-4
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GATD3A,1.50060638165879,0.00105168938143726
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MARCHF9,5.59475583789059,0.00119290483519287
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,RASSF1,0.789279904036824,0.001334108598921
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,SBDS,0.740625012620976,0.0014460287789843
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,YPEL5,0.60776402116703,0.00153005828143616
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,H2AC6,5.9664139997785,0.0015592693611004
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,IQSEC3,1.98670470603874,0.00156007916104271
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,GRK6,0.670415614579729,0.00160060337252589
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,MIDN,1.04109107156058,0.0016489583141254
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,PCIF1,0.675142817061991,0.0017771318520383
6_Na_ve_CD8_T_cell_HighvsLowVL_PreART,Up,DNM2,0.643858237254205,0.00188598338141023
