comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.11543032951524926,HL_shift,-0.410879685675547,-0.08063869580815247,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.02789175392747241,HL_shift,-0.045324065544888076,-0.010459442310056744,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03455689530987436,HL_shift,-0.0788982823285856,0.009784491708836884,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.10267892976455491,HL_shift,-0.14269974222239662,-0.0626581173067132,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.028052366122757397,HL_shift,-0.0920771683691831,0.02022196757300887,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.007603508442672574,HL_shift,-0.007420101322176187,0.022627118207521335,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.018748615356894205,HL_shift,-0.004468900431198963,0.04196613114498737,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.011105262472355971,HL_shift,-0.02285800885715561,0.007663738500674477,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.09800397114450027,HL_shift,-0.015031388617162994,0.21103933090616353,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.031241076325337902,HL_shift,-0.05622135101743633,-0.006260801633239471,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01216381912778406,HL_shift,-0.021589268165114542,-0.002738370090453579,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014132004666435901,HL_shift,-0.04635148046400566,0.009334621470582252,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.049340844454725086,HL_shift,0.020532928252995603,0.07814876065645457,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.2191440465394638,HL_shift,-0.3399733045155883,-0.0778202951399653,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.02191264598291482,HL_shift,-0.021776432236448748,0.06560172420227839,3,1,1
HEU vs HUU (Entry),4: IgD+IgM+ B cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.020539490741533627,HL_shift,-0.06600574453789262,0.10231125063383753,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03192328011393613,HL_shift,-0.12785042683727088,0.060850250691552574,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.010765529392314744,HL_shift,-0.008071410679328839,0.04084790630728482,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.044123793853842505,HL_shift,-0.05416035557481749,-0.03465466399411618,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.04731194990965523,HL_shift,-0.08097514673543177,-0.013648753083878695,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.007397059096989428,HL_shift,-0.02506871189144655,0.010274593697467693,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.013002565536093332,HL_shift,-0.011500428188445433,0.018897489790873856,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.020637356038341555,HL_shift,0.004750173211828721,0.03302528433661367,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.012296397685612616,HL_shift,-0.04021407954682464,0.01562128417559941,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.2957693044836418,HL_shift,-0.40669756203364404,-0.22181713278364026,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.015673521745610847,HL_shift,-0.03668614414819388,0.005339100656972184,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.012893627149992135,HL_shift,-0.024627256339805573,-0.0011599979601786964,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.018334539264147093,HL_shift,0.011110882631389301,0.029870635928703874,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.021384727434670986,HL_shift,-0.04136280358390115,-0.0014066512854408186,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.10420170440231813,HL_shift,0.07933715415711466,0.11817256569800708,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.14842089022407087,HL_shift,-0.24375938880141354,-0.11685863851870007,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.007407726091767652,HL_shift,-0.0296925829748369,0.014877130791301596,3,1,1
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-3.361713607431954e-4,HL_shift,-0.022267109998338544,0.021594767276852153,3,1,1
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.1488034961660747,HL_shift,0.03812449543347929,0.23225482794707286,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.012066864125020796,HL_shift,-0.01708393667242311,-0.0070497915776184805,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01224042228302595,HL_shift,-0.013452768048482132,-0.01102807651756977,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014473068184222374,HL_shift,-0.01953819596349972,-0.005604267765370215,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.005240432626627939,HL_shift,-0.0079968177702207,-0.00442515288501307,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.1611929131793533,HL_shift,-0.20124357692736763,-0.0972324632347159,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.14360203696343124,HL_shift,-0.22264941474946137,-0.01736428265433082,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.008947431897147407,HL_shift,-0.052486649162834076,0.029389729418718896,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01333439178813061,HL_shift,-0.06475364291255314,0.038084859336291924,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06585502099707213,HL_shift,-0.13406858882131928,0.002358546827175012,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014305140082252168,HL_shift,-0.030123869484638577,-0.00541693288866299,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.06736315114353061,HL_shift,-0.006363762029222897,0.14109006431628413,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.07905487276892192,HL_shift,-0.12523094432572854,-0.019835310516898692,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.07884132485210454,HL_shift,-0.10617804567588758,-0.05150460402832151,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014252279035758791,HL_shift,-0.02858029854228905,7.574047077146817e-5,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.011090256952046018,HL_shift,-0.0036845557002095353,0.02586506960430157,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.015622552855818261,HL_shift,-0.0426747767219971,0.011429671010360576,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.1488034961660747,HL_shift,0.03812449543347929,0.23225482794707286,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.02337075533840434,HL_shift,-0.03767123627235273,0.013231141066753101,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.028036563209971138,HL_shift,-0.014612782525599471,0.07068590894554175,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.013028698194663806,HL_shift,0.0029923676113231823,0.02306502877800443,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.05344189907638443,HL_shift,0.043178021682899415,0.06370577646986944,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0038096311294360183,HL_shift,-0.05604217526700406,0.04842291300813202,3,1,1
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.04707892007143265,HL_shift,0.027410263328446233,0.06674757681441906,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),5: Naïve CD4 T cell_2,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.016289804111572513,HL_shift,-0.025064162495080478,0.0576437707182255,3,1,1
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.007821592935222726,HL_shift,-0.09611565955177115,0.07531066264912037,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.03508768481337293,HL_shift,0.0070670238704368706,0.06786107916734317,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.04072622288863499,HL_shift,-0.049950334183841046,-0.028896549756003035,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06176494066945899,HL_shift,-0.11758218700799652,-0.00594769433092146,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.015381725473798943,HL_shift,-0.02944733271082295,-0.001316118236774938,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.005317771515143538,HL_shift,-0.028756384371519006,0.01812084134123193,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.027880839255849884,HL_shift,0.0038202355229471265,0.05194144298875264,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.028333987832538265,HL_shift,-0.05273574385164295,-0.003932231813433579,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.3270798914229864,HL_shift,-0.45677959752991115,-0.2714943030914472,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.018527651662421346,HL_shift,-0.03880158735081535,0.0017462840259726553,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.016241123832639082,HL_shift,-0.02282095288939276,-0.005733212411330117,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.02039851635723857,HL_shift,0.007748835137448127,0.033048197577029016,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01053125688529108,HL_shift,-0.03463053526511545,0.013568021494533289,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.12346573733495995,HL_shift,0.08129525895880538,0.15634789574732733,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.08857888927901705,HL_shift,-0.19844985439290608,-0.04565194296963715,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.00323590813817295,HL_shift,-0.007661403867537109,0.025603478381626577,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.004789316576175068,HL_shift,-0.019672054901857916,0.01009342174950778,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.19434991998374673,HL_shift,0.07875271153340191,0.30994712843409156,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.00480144445664263,HL_shift,-0.017235234912738234,0.006789935916775944,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0087180938916806491,HL_shift,-0.022786182879186753,0.005349995095825455,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.009197001322898152,HL_shift,-0.011715769834962295,-0.00667823281083401,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0034868220470748454,HL_shift,-0.0048512020891404856,-0.0021224420050092053,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.10455785430885843,HL_shift,-0.16798560398715456,-0.0411301046305623,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03893351813336782,HL_shift,-0.1733094690027024,0.005552263033469285,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.07992654800477889,HL_shift,0.03873891528874532,0.11514123095501615,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.03183956738808479,HL_shift,-0.11073224594043796,0.0376270315598476,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.05100268129763492,HL_shift,-0.10765958576635953,0.14015163047029205,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.014207041413317092,HL_shift,-0.030516390358992895,0.0021023075323587104,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.04819085692544052,HL_shift,-0.013963489975042015,0.11034520382592305,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.06921346433484418,HL_shift,-0.11699702355894386,-0.02142990511074451,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.022367209406586763,HL_shift,-0.08384037880808762,0.03910595999491409,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.00694362793665107,HL_shift,-0.03590841191068972,0.04979566778399186,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.06357298142889234,HL_shift,-0.003375461868578733,0.1305214247263634,5,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.027116935532716768,HL_shift,-0.058904764126718134,0.004670893061284598,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.19434991998374673,HL_shift,0.07875271153340191,0.30994712843409156,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01590798697014916,HL_shift,-0.04119856336730822,0.024480773023915117,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-1.9490962459009498e-4,HL_shift,-0.033218161854572346,0.032828342605392156,3,1,1
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.005871694551532778,HL_shift,0.00144330034851807,0.00790600774427272,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.08214087921453862,HL_shift,0.05336621742189046,0.11261812399026394,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.05483965881487317,HL_shift,-0.12992555510690437,0.02024623747715805,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.05865701760693097,HL_shift,0.04493116338583002,0.07238287182803192,6,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),6: Naïve CD8 T cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.02341039635583092,HL_shift,-0.027769037544286057,0.0745898302559479,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.05349724173074225,HL_shift,-0.16850740544446563,0.06151292198298113,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.007836036851419034,HL_shift,-0.021607125709366834,0.003937995692660555,2,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.05260438616827197,HL_shift,-0.07977288917330642,-0.02140352522123682,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.0308154964677248,HL_shift,-0.08575109547487564,0.024120102539426036,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01761193636759853,HL_shift,-0.023752118373445125,-0.011471754361751935,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.01005709060827742,HL_shift,-0.020170702968786758,5.6521752231919464e-5,1,0.3864762307712326,0.6699529000397546
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,5,3,2,0,0.004397065807102836,HL_shift,-0.010452170488110861,0.018758131761093907,4,0.7728299926844475,0.9350288800379736
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.028653013822504805,HL_shift,-0.05166793283460705,-0.005638094810402561,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.3131781031324479,HL_shift,-0.36478141448937335,-0.24232720059404908,0,0.14891467317876567,0.43433446343806653
HEU vs HUU (Entry),7: Memory CD4 T cell,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,5,3,2,0,-0.004705717677986804,HL_shift,-0.032675110733291046,0.02326367537731744,3,1,1
