comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",35: TNF+ B cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,1,1,0,0,NA,HL_shift,NA,NA,NA,NA,NA
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.02903123863659393,HL_shift,-0.10421864379799801,0.09227183379338504,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.001841100142014042,HL_shift,-0.039461017159091644,0.028165631988768595,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.008991827154006106,HL_shift,-0.038714593003251516,0.02375356408562372,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.043005543002822416,HL_shift,-0.20850483324785768,0.034191684036019285,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.01479706375173184,HL_shift,-0.05160439937276934,0.05218133077684387,5,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.011547014271969374,HL_shift,-0.06071633683040029,0.1085872035399439,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.017654414285268157,HL_shift,-0.054125881832835725,0.009400128780785008,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.014180454715774206,HL_shift,-0.04850653318350298,0.02459362208660871,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.06940139058411568,HL_shift,-0.23014694623427107,0.20913496814948174,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.009521676720085076,HL_shift,-0.11106668070646934,0.02160307750381473,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.007177138574279488,HL_shift,-0.012893026280867075,0.032663111598690966,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.01131919272953678,HL_shift,-0.028494236749312295,0.03129796843761901,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.013795704469680191,HL_shift,-0.15902262322170574,0.08059341106620646,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.009709022263618312,HL_shift,-0.2603045307419909,0.0531043252038103,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.014035357434262794,HL_shift,-0.13464701349981995,0.1247405628433981,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.05665864348033223,HL_shift,-0.32229772561056014,0.3919120389868368,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.11762504809778396,HL_shift,-0.011741651743698563,0.2036877710976027,21,0.08273102231510242,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02049606423689515,HL_shift,-0.11443126640023081,0.12843924358089445,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.036035105361510285,HL_shift,-0.06936766442491052,0.12433369252249976,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.08746242508365049,HL_shift,-0.0019304914835157711,0.16520597223001582,22,0.05247949955924659,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0049077907425999386,HL_shift,-0.01730327310270978,0.039108159239032075,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-1.3541068877181398e-4,HL_shift,-0.003749068716092912,0.007329421804946111,12,1,1
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.019510797232378654,HL_shift,-0.11834361620561365,0.06165307932818956,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.016112117765915812,HL_shift,-0.05768874893990886,0.2463927050508536,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-8.957761779592021e-4,HL_shift,-0.06467972399831737,0.07224482205199739,12,1,1
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0373586397306401,HL_shift,-0.12669909796512477,0.3555200116681086,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.09773385928343002,HL_shift,-0.09647100332007484,0.8069528546652945,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-2.571311514295016e-4,HL_shift,-0.06270279293857325,0.10152865127649076,12,1,1
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.016549350837262108,HL_shift,-0.14719645654960392,0.08285736024550076,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.006781089003728986,HL_shift,-0.09633754533547381,0.23136947676375105,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.030796686815386727,HL_shift,-0.20973801456956362,0.04573138625460853,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.10557266682264345,HL_shift,-0.1555284434095801,0.5206756816682035,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.12596273096832328,HL_shift,-0.5793450591415481,0.4352581053158775,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.21538709071256584,HL_shift,-0.028795595417109514,0.4480486283435962,22,0.05247949955924659,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02049606423689515,HL_shift,-0.11443126640023081,0.12843924358089445,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.032849701207552415,HL_shift,-0.012006675921405986,0.07771306558636745,21,0.08273102231510242,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.002386606320842225,HL_shift,-0.06056187188045303,0.07201311854089179,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,2.3975568134928702e-4,HL_shift,-0.013916154393263675,0.09687204429758091,12,1,1
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.01831820221466268,HL_shift,-0.024727500364135697,0.08309662990538043,20,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.026058203539522446,HL_shift,-0.18400686263173333,0.0914667296784438,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.043900932052296934,HL_shift,-0.27417472349973654,0.08843295795757426,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",3: IL2RB+ NK cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-1.460513310243272e-4,HL_shift,-0.22713938433984177,0.09418927575701007,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.03945752279519539,HL_shift,-0.13527438289613714,0.03153190410654036,3,0.08273102231510242,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.017161562622678338,HL_shift,-0.031647718736021686,0.013424773298283418,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.023708051503017483,HL_shift,-0.09337845183463574,0.0330354255757094,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.08101350862803841,HL_shift,-0.2516084242569423,0.045177891930734654,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,3.3290677957324233e-4,HL_shift,-0.052107051635036816,0.038672399056239266,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0266945421666951,HL_shift,-0.017581143661752757,0.11000384896208656,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.009131540122041832,HL_shift,-0.034928204467406,0.021934748474904772,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.004745796418982432,HL_shift,-0.10429951097710402,0.06160752942838,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.07482253820142536,HL_shift,-0.2885389050975895,0.2534211235431535,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.028752390544372352,HL_shift,-0.1484279600998221,0.025515992928625626,5,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.003680181031524763,HL_shift,-0.050828420095711355,0.034206473702002804,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.008588162883442815,HL_shift,-0.0366332428392105,0.04305886229564458,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-4.2217333976937027e-4,HL_shift,-0.10041317683687112,0.07953387612279367,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.01643966835613842,HL_shift,-0.06627361945103577,0.16287260202762874,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.030662691297115446,HL_shift,-0.06698251844809988,0.14609165792750622,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.001432159277330338,HL_shift,-0.02038813356341413,0.041886712650644045,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.003232955369624659,HL_shift,-0.030675843772752214,0.021029777441526402,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.08146085875321218,HL_shift,-0.363629122847918,0.03754416733303364,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.003323921138859169,HL_shift,-0.017072994638033807,0.08410821641707092,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.008387846225969985,HL_shift,-0.008390060198031913,0.034943370916449175,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.001427904138414116,HL_shift,-0.023769228699930957,0.035556636662362986,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-5.523373219477161e-4,HL_shift,-0.008171336640622097,0.00518535807019943,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.03176847299381812,HL_shift,-0.18150525816869728,0.036164070740155076,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0615408149800556,HL_shift,-0.10855758394993957,0.08855697486210892,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.015186836793794243,HL_shift,-0.10412713133312729,0.03119529633050792,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.008181944826246321,HL_shift,-0.18121396677547627,0.5275853564727802,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.037430304875068064,HL_shift,-0.5197262584758597,1.26187227257406,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.015479210830697518,HL_shift,-0.03700648357599015,0.05740157597279752,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.13197680438637105,HL_shift,-0.2991573291167957,-0.04327257102411195,0,0.01890354301112135,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02043776391208269,HL_shift,-0.09208675195381108,0.07940328273886314,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02754209380618282,HL_shift,-0.18249851363397668,0.060478071241408395,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-6.011757811119683e-4,HL_shift,-0.019842252248278423,0.023214557284334313,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.002295665974918374,HL_shift,-0.028628892286769878,0.05699140112706347,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.003792041217219339,HL_shift,-0.04385160307393911,0.0395820025692385,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.08146085875321218,HL_shift,-0.363629122847918,0.03754416733303364,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0048274611016211055,HL_shift,-0.05046796619429178,0.04735379446143248,12,1,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0019585185691221047,HL_shift,-0.020445037876192798,0.022791700123423134,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,6.820973841378351e-4,HL_shift,-0.04736888201218138,0.04778612017709892,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.044452024794200067,HL_shift,-0.1622167234551804,0.03717676162562304,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.17824817837898788,HL_shift,-0.4097165588483057,0.1321740022016265,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.011518579083018187,HL_shift,-0.2034527774986476,0.04299995630887003,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",4: IgD+IgM+ B cell,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.030585676644691966,HL_shift,-0.23309707245859262,0.08130726873974133,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.018157711355731014,HL_shift,-0.09007077927119596,0.052150352466477055,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.006185137395622455,HL_shift,-0.03008353069573688,0.03181430820359072,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.01934197476572265,HL_shift,-0.07609159486658199,0.01786311429046533,5,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.08181937539675196,HL_shift,-0.2871945851874622,0.07671770951271724,4,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0143018948982541,HL_shift,-0.03405151080163519,0.04046345078617515,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.015439852364945028,HL_shift,-0.03314577423887978,0.04784403635521372,17,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.006806433378781322,HL_shift,-0.04801480882102199,0.028054572189530988,16,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,11,8,3,0,5.312988182340119e-4,HL_shift,-0.03307553940004684,0.01937212076338707,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.06839915514139348,HL_shift,-0.37010962576861434,0.3423744063309515,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.030721639149232052,HL_shift,-0.12638488816637075,0.04713762016571122,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.003461561216131376,HL_shift,-0.09004364109579346,0.01116906240264126,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.009879954927493877,HL_shift,-0.03920116132350368,0.0204624868065134,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.014451769968448132,HL_shift,-0.014763962290284939,0.041611945478028003,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.016092314337489106,HL_shift,-0.11754505991629724,0.09717704748936265,17,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.04955845128972204,HL_shift,-0.17588208534682018,0.06999938071280365,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.022684872075818676,HL_shift,-0.003539980440251102,0.053822311269797356,20,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",5: Naïve CD4 T cell_2,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.016377947312816936,HL_shift,-0.009892173815857675,0.04096551368268217,18,0.26157223601394936,0.9959058091958094
